date,route_id,origin,destination,carrier_id,carrier_name,transit_time_days,cost,on_time_delivery,mode,distance_km
2024-06-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10515,1,Ship,12000
2024-06-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2656,1,Truck,800
2024-06-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9150,1,Ship,12000
2024-06-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1312,0,Truck,800
2024-06-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9181,1,Ship,12000
2024-06-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2102,1,Truck,800
2024-06-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7952,1,Ship,12000
2024-06-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2292,1,Truck,800
2024-06-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8988,1,Ship,12000
2024-06-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1665,1,Truck,800
2024-06-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8467,1,Ship,12000
2024-06-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1858,0,Truck,800
2024-06-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9742,1,Ship,12000
2024-06-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,105,1,Truck,800
2024-06-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,10828,1,Ship,12000
2024-06-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2555,1,Truck,800
2024-06-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7244,1,Ship,12000
2024-06-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2277,1,Truck,800
2024-06-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8262,1,Ship,12000
2024-06-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-06-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7765,1,Ship,12000
2024-06-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,542,1,Truck,800
2024-06-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9260,1,Ship,12000
2024-06-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1154,1,Truck,800
2024-06-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,8975,0,Ship,12000
2024-06-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2196,1,Truck,800
2024-06-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9150,1,Ship,12000
2024-06-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2220,1,Truck,800
2024-06-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,7663,0,Ship,12000
2024-06-30,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,849,0,Truck,800
2024-06-30,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7466,1,Ship,12000
2024-07-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,920,1,Truck,800
2024-07-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,7523,0,Ship,12000
2024-07-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,546,1,Truck,800
2024-07-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,11247,1,Ship,12000
2024-07-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,388,0,Truck,800
2024-07-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8665,1,Ship,12000
2024-07-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,2902,0,Truck,800
2024-07-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6458,1,Ship,12000
2024-07-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,743,1,Truck,800
2024-07-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9356,1,Ship,12000
2024-07-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,577,1,Truck,800
2024-07-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9752,0,Ship,12000
2024-07-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,152,0,Truck,800
2024-07-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8072,1,Ship,12000
2024-07-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,672,1,Truck,800
2024-07-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7717,1,Ship,12000
2024-07-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,891,1,Truck,800
2024-07-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9777,1,Ship,12000
2024-07-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1365,1,Truck,800
2024-07-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10490,1,Ship,12000
2024-07-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,11,1,Truck,800
2024-07-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10074,1,Ship,12000
2024-07-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-07-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9372,1,Ship,12000
2024-07-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3371,1,Truck,800
2024-07-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10573,1,Ship,12000
2024-07-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,429,1,Truck,800
2024-07-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9555,0,Ship,12000
2024-07-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2644,0,Truck,800
2024-07-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9297,1,Ship,12000
2024-07-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,626,1,Truck,800
2024-07-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7566,1,Ship,12000
2024-07-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,984,1,Truck,800
2024-07-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9489,0,Ship,12000
2024-07-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,739,1,Truck,800
2024-07-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8304,1,Ship,12000
2024-07-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1032,1,Truck,800
2024-07-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9174,1,Ship,12000
2024-07-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1205,1,Truck,800
2024-07-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7747,1,Ship,12000
2024-07-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,411,0,Truck,800
2024-07-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,10144,1,Ship,12000
2024-07-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2259,1,Truck,800
2024-07-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,9165,0,Ship,12000
2024-07-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1386,1,Truck,800
2024-07-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,6436,0,Ship,12000
2024-07-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2667,0,Truck,800
2024-07-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7763,0,Ship,12000
2024-07-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,561,1,Truck,800
2024-07-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9408,1,Ship,12000
2024-07-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2670,1,Truck,800
2024-07-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8530,1,Ship,12000
2024-07-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1681,1,Truck,800
2024-07-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6596,1,Ship,12000
2024-07-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1344,1,Truck,800
2024-07-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,8259,0,Ship,12000
2024-07-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1743,1,Truck,800
2024-07-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8787,1,Ship,12000
2024-07-30,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,48,1,Truck,800
2024-07-30,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9564,1,Ship,12000
2024-07-31,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1918,0,Truck,800
2024-07-31,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8131,1,Ship,12000
2024-08-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-08-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,10517,0,Ship,12000
2024-08-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1227,1,Truck,800
2024-08-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9624,1,Ship,12000
2024-08-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,1738,0,Truck,800
2024-08-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7696,1,Ship,12000
2024-08-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1971,0,Truck,800
2024-08-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,8669,0,Ship,12000
2024-08-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1543,1,Truck,800
2024-08-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7268,1,Ship,12000
2024-08-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1417,1,Truck,800
2024-08-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7238,1,Ship,12000
2024-08-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1885,0,Truck,800
2024-08-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9238,1,Ship,12000
2024-08-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1387,1,Truck,800
2024-08-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8518,1,Ship,12000
2024-08-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1673,1,Truck,800
2024-08-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7506,1,Ship,12000
2024-08-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3645,1,Truck,800
2024-08-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8023,1,Ship,12000
2024-08-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1876,1,Truck,800
2024-08-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9651,1,Ship,12000
2024-08-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,924,0,Truck,800
2024-08-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9493,1,Ship,12000
2024-08-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2890,0,Truck,800
2024-08-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9048,1,Ship,12000
2024-08-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,300,0,Truck,800
2024-08-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7460,1,Ship,12000
2024-08-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,3550,0,Truck,800
2024-08-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7908,1,Ship,12000
2024-08-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2062,0,Truck,800
2024-08-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,10794,1,Ship,12000
2024-08-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,963,1,Truck,800
2024-08-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7702,1,Ship,12000
2024-08-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1071,1,Truck,800
2024-08-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8846,1,Ship,12000
2024-08-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1847,1,Truck,800
2024-08-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,6928,0,Ship,12000
2024-08-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,408,1,Truck,800
2024-08-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8512,1,Ship,12000
2024-08-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1792,1,Truck,800
2024-08-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9377,1,Ship,12000
2024-08-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2459,0,Truck,800
2024-08-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7521,1,Ship,12000
2024-08-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1251,0,Truck,800
2024-08-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8538,1,Ship,12000
2024-08-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2262,1,Truck,800
2024-08-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9545,1,Ship,12000
2024-08-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,168,1,Truck,800
2024-08-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7107,0,Ship,12000
2024-08-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,795,0,Truck,800
2024-08-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7000,1,Ship,12000
2024-08-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,300,0,Truck,800
2024-08-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,10031,1,Ship,12000
2024-08-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-08-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6776,1,Ship,12000
2024-08-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1,0,Truck,800
2024-08-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9639,1,Ship,12000
2024-08-30,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1645,1,Truck,800
2024-08-30,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,5946,1,Ship,12000
2024-08-31,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1,1,Truck,800
2024-08-31,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7515,0,Ship,12000
2024-09-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-09-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6804,1,Ship,12000
2024-09-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2114,1,Truck,800
2024-09-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8004,1,Ship,12000
2024-09-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1866,1,Truck,800
2024-09-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,4811,1,Ship,12000
2024-09-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1134,1,Truck,800
2024-09-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6001,1,Ship,12000
2024-09-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,283,1,Truck,800
2024-09-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6865,1,Ship,12000
2024-09-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,310,1,Truck,800
2024-09-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7476,1,Ship,12000
2024-09-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1439,1,Truck,800
2024-09-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7996,1,Ship,12000
2024-09-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,806,1,Truck,800
2024-09-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7962,1,Ship,12000
2024-09-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,1,0,Truck,800
2024-09-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9311,1,Ship,12000
2024-09-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1003,1,Truck,800
2024-09-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7213,1,Ship,12000
2024-09-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,426,1,Truck,800
2024-09-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9968,1,Ship,12000
2024-09-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,167,1,Truck,800
2024-09-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7861,1,Ship,12000
2024-09-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2024,1,Truck,800
2024-09-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8176,1,Ship,12000
2024-09-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,939,1,Truck,800
2024-09-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8687,1,Ship,12000
2024-09-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2047,1,Truck,800
2024-09-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,6631,0,Ship,12000
2024-09-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2640,1,Truck,800
2024-09-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9275,1,Ship,12000
2024-09-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,1,0,Truck,800
2024-09-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8126,1,Ship,12000
2024-09-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,295,1,Truck,800
2024-09-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7371,1,Ship,12000
2024-09-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,3402,1,Truck,800
2024-09-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9686,1,Ship,12000
2024-09-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1440,1,Truck,800
2024-09-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7248,1,Ship,12000
2024-09-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2474,1,Truck,800
2024-09-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7726,0,Ship,12000
2024-09-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,535,1,Truck,800
2024-09-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7542,0,Ship,12000
2024-09-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1023,1,Truck,800
2024-09-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,9223,0,Ship,12000
2024-09-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,2152,0,Truck,800
2024-09-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,8269,0,Ship,12000
2024-09-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2570,1,Truck,800
2024-09-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8088,1,Ship,12000
2024-09-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,316,0,Truck,800
2024-09-26,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8449,1,Ship,12000
2024-09-27,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1928,1,Truck,800
2024-09-27,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9457,1,Ship,12000
2024-09-28,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1160,1,Truck,800
2024-09-28,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8557,1,Ship,12000
2024-09-29,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,3577,1,Truck,800
2024-09-29,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9711,1,Ship,12000
2024-09-30,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,748,1,Truck,800
2024-09-30,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,6806,0,Ship,12000
2024-10-01,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,81,1,Truck,800
2024-10-01,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8163,1,Ship,12000
2024-10-02,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-10-02,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9211,1,Ship,12000
2024-10-03,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,375,0,Truck,800
2024-10-03,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,9070,1,Ship,12000
2024-10-04,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1111,1,Truck,800
2024-10-04,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7440,1,Ship,12000
2024-10-05,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,533,1,Truck,800
2024-10-05,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9040,1,Ship,12000
2024-10-06,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1133,1,Truck,800
2024-10-06,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8176,1,Ship,12000
2024-10-07,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1831,1,Truck,800
2024-10-07,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8444,1,Ship,12000
2024-10-08,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2259,1,Truck,800
2024-10-08,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9151,1,Ship,12000
2024-10-09,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,498,1,Truck,800
2024-10-09,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,6358,0,Ship,12000
2024-10-10,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,6,211,0,Truck,800
2024-10-10,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,10221,0,Ship,12000
2024-10-11,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1554,1,Truck,800
2024-10-11,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7628,1,Ship,12000
2024-10-12,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,1,0,Truck,800
2024-10-12,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,6426,1,Ship,12000
2024-10-13,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1,1,Truck,800
2024-10-13,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,8347,1,Ship,12000
2024-10-14,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1737,1,Truck,800
2024-10-14,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7174,1,Ship,12000
2024-10-15,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,10,1344,0,Truck,800
2024-10-15,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,8450,1,Ship,12000
2024-10-16,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1153,1,Truck,800
2024-10-16,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,7887,1,Ship,12000
2024-10-17,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1,1,Truck,800
2024-10-17,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,23,7004,1,Ship,12000
2024-10-18,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1739,1,Truck,800
2024-10-18,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,10252,0,Ship,12000
2024-10-19,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1256,1,Truck,800
2024-10-19,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,8859,0,Ship,12000
2024-10-20,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2170,1,Truck,800
2024-10-20,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,9198,1,Ship,12000
2024-10-21,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1530,1,Truck,800
2024-10-21,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,10137,1,Ship,12000
2024-10-22,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,2185,1,Truck,800
2024-10-22,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,29,6837,0,Ship,12000
2024-10-23,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,768,1,Truck,800
2024-10-23,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7323,0,Ship,12000
2024-10-24,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,1969,1,Truck,800
2024-10-24,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,22,6258,1,Ship,12000
2024-10-25,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,3,2469,1,Truck,800
2024-10-25,ROUTE_B,SUP001,PLANT_A,CARR_002,OceanFreight,25,7801,0,Ship,12000
2024-10-26,ROUTE_A,PLANT_A,WH_001,CARR_001,FastShip,4,1447,1,Truck,800
