date,plant_id,plant_name,plant_region,sku,units_produced,production_capacity,capacity_utilization,downtime_hours,cycle_time_hours,defect_rate
2024-07-02,PLANT_A,North Plant,USA,SKU_123,969,1000,0.97,5.89,2.72,0.04
2024-07-02,PLANT_B,South Plant,Mexico,SKU_456,1195,1500,0.8,5.92,3.12,0.03
2024-07-03,PLANT_A,North Plant,USA,SKU_123,787,1000,0.79,2.98,3.17,0.04
2024-07-03,PLANT_B,South Plant,Mexico,SKU_456,1516,1500,1.01,4.39,1.77,0.04
2024-07-04,PLANT_A,North Plant,USA,SKU_123,976,1000,0.98,3.21,3.49,0.04
2024-07-04,PLANT_B,South Plant,Mexico,SKU_456,1576,1500,1.05,2.59,3.07,0.05
2024-07-05,PLANT_A,North Plant,USA,SKU_123,1307,1000,1.31,3.78,2.28,0.02
2024-07-05,PLANT_B,South Plant,Mexico,SKU_456,872,1500,0.58,0.1,3.23,0.03
2024-07-06,PLANT_A,North Plant,USA,SKU_123,744,1000,0.74,3.04,1.74,0.08
2024-07-06,PLANT_B,South Plant,Mexico,SKU_456,1787,1500,1.19,5.18,2.25,0.06
2024-07-07,PLANT_A,North Plant,USA,SKU_123,709,1000,0.71,3.11,1.42,0.04
2024-07-07,PLANT_B,South Plant,Mexico,SKU_456,1772,1500,1.18,2.66,2.94,0.03
2024-07-08,PLANT_A,North Plant,USA,SKU_123,937,1000,0.94,1.42,2.72,0.07
2024-07-08,PLANT_B,South Plant,Mexico,SKU_456,1549,1500,1.03,1.55,3.22,0.06
2024-07-09,PLANT_A,North Plant,USA,SKU_123,826,1000,0.83,3.76,2.15,0.08
2024-07-09,PLANT_B,South Plant,Mexico,SKU_456,1492,1500,0.99,2.92,2.59,0.07
2024-07-10,PLANT_A,North Plant,USA,SKU_123,1309,1000,1.31,3.52,2.43,0.02
2024-07-10,PLANT_B,South Plant,Mexico,SKU_456,1453,1500,0.97,1.47,3.32,0.03
2024-07-11,PLANT_A,North Plant,USA,SKU_123,1365,1000,1.36,3.26,1.67,0.04
2024-07-11,PLANT_B,South Plant,Mexico,SKU_456,1116,1500,0.74,3.74,2.34,0.06
2024-07-12,PLANT_A,North Plant,USA,SKU_123,811,1000,0.81,5.56,2.89,0.04
2024-07-12,PLANT_B,South Plant,Mexico,SKU_456,1360,1500,0.91,0.51,3.47,0.06
2024-07-13,PLANT_A,North Plant,USA,SKU_123,739,1000,0.74,5.8,1.77,0.06
2024-07-13,PLANT_B,South Plant,Mexico,SKU_456,1299,1500,0.87,4.31,3.03,0.06
2024-07-14,PLANT_A,North Plant,USA,SKU_123,859,1000,0.86,5.93,2.22,0.06
2024-07-14,PLANT_B,South Plant,Mexico,SKU_456,1405,1500,0.94,1.27,1.9,0.03
2024-07-15,PLANT_A,North Plant,USA,SKU_123,847,1000,0.85,0.04,2.83,0.07
2024-07-15,PLANT_B,South Plant,Mexico,SKU_456,1125,1500,0.75,0.96,3.06,0.05
2024-07-16,PLANT_A,North Plant,USA,SKU_123,520,1000,0.52,2.21,3.02,0.07
2024-07-16,PLANT_B,South Plant,Mexico,SKU_456,1615,1500,1.08,5.68,2.25,0.06
2024-07-17,PLANT_A,North Plant,USA,SKU_123,1058,1000,1.06,1.21,3.09,0.07
2024-07-17,PLANT_B,South Plant,Mexico,SKU_456,1340,1500,0.89,5.71,1.5,0.02
2024-07-18,PLANT_A,North Plant,USA,SKU_123,1224,1000,1.22,0.1,3.42,0.01
2024-07-18,PLANT_B,South Plant,Mexico,SKU_456,1392,1500,0.93,0.08,2.59,0.08
2024-07-19,PLANT_A,North Plant,USA,SKU_123,756,1000,0.76,2.99,1.55,0.06
2024-07-19,PLANT_B,South Plant,Mexico,SKU_456,1753,1500,1.17,4.59,2.42,0.02
2024-07-20,PLANT_A,North Plant,USA,SKU_123,1016,1000,1.02,3.68,1.73,0.08
2024-07-20,PLANT_B,South Plant,Mexico,SKU_456,1485,1500,0.99,0.44,2.72,0.03
2024-07-21,PLANT_A,North Plant,USA,SKU_123,728,1000,0.73,4.52,1.68,0.05
2024-07-21,PLANT_B,South Plant,Mexico,SKU_456,1515,1500,1.01,0.54,2.28,0.07
2024-07-22,PLANT_A,North Plant,USA,SKU_123,1170,1000,1.17,0.77,2.91,0.02
2024-07-22,PLANT_B,South Plant,Mexico,SKU_456,1455,1500,0.97,2.14,3.06,0.03
2024-07-23,PLANT_A,North Plant,USA,SKU_123,1093,1000,1.09,5.24,1.67,0.07
2024-07-23,PLANT_B,South Plant,Mexico,SKU_456,1384,1500,0.92,0.76,2.3,0.02
2024-07-24,PLANT_A,North Plant,USA,SKU_123,951,1000,0.95,3.04,3.11,0.08
2024-07-24,PLANT_B,South Plant,Mexico,SKU_456,1531,1500,1.02,5.7,2.52,0.04
2024-07-25,PLANT_A,North Plant,USA,SKU_123,706,1000,0.71,2.94,3.18,0.07
2024-07-25,PLANT_B,South Plant,Mexico,SKU_456,1401,1500,0.93,2.0,2.43,0.05
2024-07-26,PLANT_A,North Plant,USA,SKU_123,841,1000,0.84,2.0,1.62,0.03
2024-07-26,PLANT_B,South Plant,Mexico,SKU_456,1824,1500,1.22,1.83,1.75,0.04
2024-07-27,PLANT_A,North Plant,USA,SKU_123,993,1000,0.99,3.26,2.56,0.03
2024-07-27,PLANT_B,South Plant,Mexico,SKU_456,1483,1500,0.99,5.79,2.19,0.03
2024-07-28,PLANT_A,North Plant,USA,SKU_123,1039,1000,1.04,1.24,2.89,0.01
2024-07-28,PLANT_B,South Plant,Mexico,SKU_456,1469,1500,0.98,4.66,2.11,0.05
2024-07-29,PLANT_A,North Plant,USA,SKU_123,807,1000,0.81,5.25,2.14,0.06
2024-07-29,PLANT_B,South Plant,Mexico,SKU_456,1549,1500,1.03,5.44,1.67,0.02
2024-07-30,PLANT_A,North Plant,USA,SKU_123,1081,1000,1.08,3.27,1.97,0.06
2024-07-30,PLANT_B,South Plant,Mexico,SKU_456,1476,1500,0.98,5.93,1.96,0.06
2024-07-31,PLANT_A,North Plant,USA,SKU_123,706,1000,0.71,1.8,1.72,0.03
2024-07-31,PLANT_B,South Plant,Mexico,SKU_456,1678,1500,1.12,4.54,2.53,0.02
2024-08-01,PLANT_A,North Plant,USA,SKU_123,676,1000,0.68,5.6,2.74,0.07
2024-08-01,PLANT_B,South Plant,Mexico,SKU_456,1394,1500,0.93,2.17,1.63,0.07
2024-08-02,PLANT_A,North Plant,USA,SKU_123,1005,1000,1.0,2.92,2.71,0.08
2024-08-02,PLANT_B,South Plant,Mexico,SKU_456,1346,1500,0.9,3.24,1.51,0.01
2024-08-03,PLANT_A,North Plant,USA,SKU_123,768,1000,0.77,5.02,1.73,0.03
2024-08-03,PLANT_B,South Plant,Mexico,SKU_456,1324,1500,0.88,2.23,1.93,0.04
2024-08-04,PLANT_A,North Plant,USA,SKU_123,935,1000,0.94,5.02,2.48,0.05
2024-08-04,PLANT_B,South Plant,Mexico,SKU_456,1518,1500,1.01,1.02,1.82,0.03
2024-08-05,PLANT_A,North Plant,USA,SKU_123,962,1000,0.96,5.82,1.45,0.07
2024-08-05,PLANT_B,South Plant,Mexico,SKU_456,1471,1500,0.98,1.78,1.68,0.02
2024-08-06,PLANT_A,North Plant,USA,SKU_123,1144,1000,1.14,5.62,2.85,0.02
2024-08-06,PLANT_B,South Plant,Mexico,SKU_456,1348,1500,0.9,5.05,1.84,0.02
2024-08-07,PLANT_A,North Plant,USA,SKU_123,1089,1000,1.09,3.9,1.59,0.08
2024-08-07,PLANT_B,South Plant,Mexico,SKU_456,1254,1500,0.84,2.02,2.24,0.01
2024-08-08,PLANT_A,North Plant,USA,SKU_123,969,1000,0.97,2.1,3.02,0.07
2024-08-08,PLANT_B,South Plant,Mexico,SKU_456,1158,1500,0.77,2.2,2.18,0.02
2024-08-09,PLANT_A,North Plant,USA,SKU_123,891,1000,0.89,2.2,1.62,0.05
2024-08-09,PLANT_B,South Plant,Mexico,SKU_456,1347,1500,0.9,5.92,3.04,0.04
2024-08-10,PLANT_A,North Plant,USA,SKU_123,1013,1000,1.01,1.05,2.2,0.07
2024-08-10,PLANT_B,South Plant,Mexico,SKU_456,1602,1500,1.07,3.9,3.22,0.07
2024-08-11,PLANT_A,North Plant,USA,SKU_123,1111,1000,1.11,4.44,2.99,0.05
2024-08-11,PLANT_B,South Plant,Mexico,SKU_456,1167,1500,0.78,4.78,2.91,0.02
2024-08-12,PLANT_A,North Plant,USA,SKU_123,939,1000,0.94,0.11,2.24,0.05
2024-08-12,PLANT_B,South Plant,Mexico,SKU_456,1379,1500,0.92,3.98,3.16,0.03
2024-08-13,PLANT_A,North Plant,USA,SKU_123,827,1000,0.83,5.85,3.17,0.05
2024-08-13,PLANT_B,South Plant,Mexico,SKU_456,1672,1500,1.11,0.58,2.04,0.05
2024-08-14,PLANT_A,North Plant,USA,SKU_123,1264,1000,1.26,3.92,1.94,0.04
2024-08-14,PLANT_B,South Plant,Mexico,SKU_456,1793,1500,1.2,1.17,3.14,0.05
2024-08-15,PLANT_A,North Plant,USA,SKU_123,889,1000,0.89,3.41,3.22,0.04
2024-08-15,PLANT_B,South Plant,Mexico,SKU_456,1730,1500,1.15,2.71,1.7,0.04
2024-08-16,PLANT_A,North Plant,USA,SKU_123,1196,1000,1.2,5.29,2.14,0.02
2024-08-16,PLANT_B,South Plant,Mexico,SKU_456,1452,1500,0.97,1.87,3.04,0.04
2024-08-17,PLANT_A,North Plant,USA,SKU_123,933,1000,0.93,2.66,2.19,0.04
2024-08-17,PLANT_B,South Plant,Mexico,SKU_456,1657,1500,1.1,4.85,2.16,0.05
2024-08-18,PLANT_A,North Plant,USA,SKU_123,888,1000,0.89,5.6,2.92,0.05
2024-08-18,PLANT_B,South Plant,Mexico,SKU_456,1384,1500,0.92,0.18,2.7,0.05
2024-08-19,PLANT_A,North Plant,USA,SKU_123,919,1000,0.92,1.16,3.4,0.04
2024-08-19,PLANT_B,South Plant,Mexico,SKU_456,1473,1500,0.98,0.32,1.48,0.06
2024-08-20,PLANT_A,North Plant,USA,SKU_123,804,1000,0.8,4.47,1.75,0.02
2024-08-20,PLANT_B,South Plant,Mexico,SKU_456,1506,1500,1.0,1.72,1.92,0.06
2024-08-21,PLANT_A,North Plant,USA,SKU_123,962,1000,0.96,0.44,1.97,0.08
2024-08-21,PLANT_B,South Plant,Mexico,SKU_456,1647,1500,1.1,4.26,1.42,0.05
2024-08-22,PLANT_A,North Plant,USA,SKU_123,794,1000,0.79,5.81,2.54,0.04
2024-08-22,PLANT_B,South Plant,Mexico,SKU_456,1665,1500,1.11,4.04,1.54,0.04
2024-08-23,PLANT_A,North Plant,USA,SKU_123,553,1000,0.55,3.49,2.15,0.02
2024-08-23,PLANT_B,South Plant,Mexico,SKU_456,1298,1500,0.87,4.98,2.79,0.03
2024-08-24,PLANT_A,North Plant,USA,SKU_123,1127,1000,1.13,3.18,1.46,0.03
2024-08-24,PLANT_B,South Plant,Mexico,SKU_456,1608,1500,1.07,3.77,2.57,0.06
2024-08-25,PLANT_A,North Plant,USA,SKU_123,748,1000,0.75,2.48,2.98,0.06
2024-08-25,PLANT_B,South Plant,Mexico,SKU_456,1665,1500,1.11,1.67,2.45,0.03
2024-08-26,PLANT_A,North Plant,USA,SKU_123,1051,1000,1.05,5.29,1.83,0.07
2024-08-26,PLANT_B,South Plant,Mexico,SKU_456,1149,1500,0.77,5.33,2.09,0.03
2024-08-27,PLANT_A,North Plant,USA,SKU_123,1112,1000,1.11,2.38,1.82,0.04
2024-08-27,PLANT_B,South Plant,Mexico,SKU_456,1453,1500,0.97,5.49,3.0,0.05
2024-08-28,PLANT_A,North Plant,USA,SKU_123,1016,1000,1.02,1.57,2.32,0.02
2024-08-28,PLANT_B,South Plant,Mexico,SKU_456,1643,1500,1.1,4.6,1.96,0.05
2024-08-29,PLANT_A,North Plant,USA,SKU_123,1185,1000,1.19,3.37,2.56,0.02
2024-08-29,PLANT_B,South Plant,Mexico,SKU_456,1285,1500,0.86,3.18,1.96,0.01
2024-08-30,PLANT_A,North Plant,USA,SKU_123,1010,1000,1.01,3.24,3.43,0.04
2024-08-30,PLANT_B,South Plant,Mexico,SKU_456,999,1500,0.67,3.31,3.17,0.08
2024-08-31,PLANT_A,North Plant,USA,SKU_123,1075,1000,1.07,1.15,2.69,0.04
2024-08-31,PLANT_B,South Plant,Mexico,SKU_456,1016,1500,0.68,2.08,1.96,0.06
2024-09-01,PLANT_A,North Plant,USA,SKU_123,1196,1000,1.2,0.33,2.53,0.01
2024-09-01,PLANT_B,South Plant,Mexico,SKU_456,1577,1500,1.05,4.6,2.78,0.07
2024-09-02,PLANT_A,North Plant,USA,SKU_123,1003,1000,1.0,0.7,2.51,0.02
2024-09-02,PLANT_B,South Plant,Mexico,SKU_456,1596,1500,1.06,2.89,2.71,0.01
2024-09-03,PLANT_A,North Plant,USA,SKU_123,927,1000,0.93,2.3,2.29,0.06
2024-09-03,PLANT_B,South Plant,Mexico,SKU_456,1498,1500,1.0,1.79,2.26,0.03
2024-09-04,PLANT_A,North Plant,USA,SKU_123,1060,1000,1.06,0.16,1.87,0.06
2024-09-04,PLANT_B,South Plant,Mexico,SKU_456,1162,1500,0.77,0.48,2.4,0.01
2024-09-05,PLANT_A,North Plant,USA,SKU_123,770,1000,0.77,5.49,3.19,0.06
2024-09-05,PLANT_B,South Plant,Mexico,SKU_456,1130,1500,0.75,4.7,3.18,0.07
2024-09-06,PLANT_A,North Plant,USA,SKU_123,1069,1000,1.07,4.36,3.46,0.02
2024-09-06,PLANT_B,South Plant,Mexico,SKU_456,1220,1500,0.81,1.27,3.06,0.02
2024-09-07,PLANT_A,North Plant,USA,SKU_123,649,1000,0.65,5.05,2.56,0.07
2024-09-07,PLANT_B,South Plant,Mexico,SKU_456,1776,1500,1.18,0.05,1.56,0.03
2024-09-08,PLANT_A,North Plant,USA,SKU_123,987,1000,0.99,3.64,1.8,0.07
2024-09-08,PLANT_B,South Plant,Mexico,SKU_456,1768,1500,1.18,1.61,2.44,0.02
2024-09-09,PLANT_A,North Plant,USA,SKU_123,859,1000,0.86,2.65,2.1,0.05
2024-09-09,PLANT_B,South Plant,Mexico,SKU_456,1501,1500,1.0,0.05,3.0,0.06
2024-09-10,PLANT_A,North Plant,USA,SKU_123,880,1000,0.88,3.46,1.73,0.03
2024-09-10,PLANT_B,South Plant,Mexico,SKU_456,1433,1500,0.96,3.36,2.21,0.04
2024-09-11,PLANT_A,North Plant,USA,SKU_123,1055,1000,1.05,1.62,2.18,0.05
2024-09-11,PLANT_B,South Plant,Mexico,SKU_456,1677,1500,1.12,5.65,2.95,0.02
2024-09-12,PLANT_A,North Plant,USA,SKU_123,903,1000,0.9,0.29,1.8,0.07
2024-09-12,PLANT_B,South Plant,Mexico,SKU_456,1205,1500,0.8,1.81,2.21,0.07
2024-09-13,PLANT_A,North Plant,USA,SKU_123,929,1000,0.93,1.51,3.33,0.05
2024-09-13,PLANT_B,South Plant,Mexico,SKU_456,1458,1500,0.97,3.58,2.17,0.07
2024-09-14,PLANT_A,North Plant,USA,SKU_123,1086,1000,1.09,1.85,3.23,0.06
2024-09-14,PLANT_B,South Plant,Mexico,SKU_456,1282,1500,0.85,0.22,1.61,0.06
2024-09-15,PLANT_A,North Plant,USA,SKU_123,853,1000,0.85,4.35,1.64,0.04
2024-09-15,PLANT_B,South Plant,Mexico,SKU_456,1220,1500,0.81,3.24,3.12,0.02
2024-09-16,PLANT_A,North Plant,USA,SKU_123,1163,1000,1.16,4.2,2.27,0.02
2024-09-16,PLANT_B,South Plant,Mexico,SKU_456,1720,1500,1.15,3.15,2.74,0.03
2024-09-17,PLANT_A,North Plant,USA,SKU_123,1004,1000,1.0,2.7,2.99,0.07
2024-09-17,PLANT_B,South Plant,Mexico,SKU_456,1520,1500,1.01,5.37,1.96,0.04
2024-09-18,PLANT_A,North Plant,USA,SKU_123,1137,1000,1.14,5.15,1.59,0.07
2024-09-18,PLANT_B,South Plant,Mexico,SKU_456,1579,1500,1.05,1.07,1.9,0.04
2024-09-19,PLANT_A,North Plant,USA,SKU_123,752,1000,0.75,1.78,2.6,0.04
2024-09-19,PLANT_B,South Plant,Mexico,SKU_456,1451,1500,0.97,4.48,3.28,0.06
2024-09-20,PLANT_A,North Plant,USA,SKU_123,920,1000,0.92,0.78,2.13,0.07
2024-09-20,PLANT_B,South Plant,Mexico,SKU_456,1330,1500,0.89,0.38,1.68,0.07
2024-09-21,PLANT_A,North Plant,USA,SKU_123,1043,1000,1.04,3.17,2.78,0.03
2024-09-21,PLANT_B,South Plant,Mexico,SKU_456,1456,1500,0.97,1.86,2.86,0.01
2024-09-22,PLANT_A,North Plant,USA,SKU_123,1073,1000,1.07,0.44,3.06,0.03
2024-09-22,PLANT_B,South Plant,Mexico,SKU_456,1250,1500,0.83,4.82,2.58,0.06
2024-09-23,PLANT_A,North Plant,USA,SKU_123,1134,1000,1.13,1.77,2.6,0.06
2024-09-23,PLANT_B,South Plant,Mexico,SKU_456,1437,1500,0.96,1.82,2.36,0.07
2024-09-24,PLANT_A,North Plant,USA,SKU_123,1341,1000,1.34,5.42,1.61,0.03
2024-09-24,PLANT_B,South Plant,Mexico,SKU_456,1567,1500,1.04,4.94,3.2,0.04
2024-09-25,PLANT_A,North Plant,USA,SKU_123,519,1000,0.52,1.75,3.02,0.02
2024-09-25,PLANT_B,South Plant,Mexico,SKU_456,1608,1500,1.07,2.57,2.65,0.02
2024-09-26,PLANT_A,North Plant,USA,SKU_123,978,1000,0.98,1.34,3.36,0.03
2024-09-26,PLANT_B,South Plant,Mexico,SKU_456,1439,1500,0.96,3.38,3.38,0.01
2024-09-27,PLANT_A,North Plant,USA,SKU_123,871,1000,0.87,5.17,2.4,0.08
2024-09-27,PLANT_B,South Plant,Mexico,SKU_456,1384,1500,0.92,0.44,3.48,0.04
2024-09-28,PLANT_A,North Plant,USA,SKU_123,632,1000,0.63,0.52,1.4,0.04
2024-09-28,PLANT_B,South Plant,Mexico,SKU_456,1714,1500,1.14,3.43,3.5,0.03
2024-09-29,PLANT_A,North Plant,USA,SKU_123,814,1000,0.81,1.71,3.06,0.07
2024-09-29,PLANT_B,South Plant,Mexico,SKU_456,1613,1500,1.08,1.39,3.25,0.03
2024-09-30,PLANT_A,North Plant,USA,SKU_123,890,1000,0.89,0.99,2.3,0.03
2024-09-30,PLANT_B,South Plant,Mexico,SKU_456,1609,1500,1.07,2.72,3.48,0.01
2024-10-01,PLANT_A,North Plant,USA,SKU_123,1074,1000,1.07,1.9,2.93,0.07
2024-10-01,PLANT_B,South Plant,Mexico,SKU_456,1220,1500,0.81,4.83,3.19,0.05
2024-10-02,PLANT_A,North Plant,USA,SKU_123,1000,1000,1.0,1.9,2.38,0.03
2024-10-02,PLANT_B,South Plant,Mexico,SKU_456,1457,1500,0.97,1.88,1.61,0.05
2024-10-03,PLANT_A,North Plant,USA,SKU_123,671,1000,0.67,2.79,2.31,0.07
2024-10-03,PLANT_B,South Plant,Mexico,SKU_456,1460,1500,0.97,2.56,2.1,0.03
2024-10-04,PLANT_A,North Plant,USA,SKU_123,986,1000,0.99,0.79,1.89,0.08
2024-10-04,PLANT_B,South Plant,Mexico,SKU_456,1823,1500,1.22,4.26,2.41,0.05
2024-10-05,PLANT_A,North Plant,USA,SKU_123,1037,1000,1.04,1.28,2.82,0.04
2024-10-05,PLANT_B,South Plant,Mexico,SKU_456,1714,1500,1.14,0.53,2.47,0.07
2024-10-06,PLANT_A,North Plant,USA,SKU_123,1052,1000,1.05,3.71,1.73,0.08
2024-10-06,PLANT_B,South Plant,Mexico,SKU_456,1526,1500,1.02,1.0,1.65,0.02
2024-10-07,PLANT_A,North Plant,USA,SKU_123,1057,1000,1.06,2.69,2.66,0.02
2024-10-07,PLANT_B,South Plant,Mexico,SKU_456,1119,1500,0.75,5.59,3.31,0.06
2024-10-08,PLANT_A,North Plant,USA,SKU_123,831,1000,0.83,1.65,3.31,0.05
2024-10-08,PLANT_B,South Plant,Mexico,SKU_456,872,1500,0.58,5.45,3.41,0.02
2024-10-09,PLANT_A,North Plant,USA,SKU_123,897,1000,0.9,1.08,2.61,0.08
2024-10-09,PLANT_B,South Plant,Mexico,SKU_456,1311,1500,0.87,0.5,2.7,0.03
2024-10-10,PLANT_A,North Plant,USA,SKU_123,939,1000,0.94,1.15,3.01,0.03
2024-10-10,PLANT_B,South Plant,Mexico,SKU_456,1465,1500,0.98,1.24,2.08,0.04
2024-10-11,PLANT_A,North Plant,USA,SKU_123,982,1000,0.98,3.06,2.37,0.07
2024-10-11,PLANT_B,South Plant,Mexico,SKU_456,1602,1500,1.07,2.3,2.43,0.07
2024-10-12,PLANT_A,North Plant,USA,SKU_123,925,1000,0.93,1.2,1.48,0.06
2024-10-12,PLANT_B,South Plant,Mexico,SKU_456,1224,1500,0.82,0.31,1.89,0.07
2024-10-13,PLANT_A,North Plant,USA,SKU_123,787,1000,0.79,5.87,1.82,0.03
2024-10-13,PLANT_B,South Plant,Mexico,SKU_456,1211,1500,0.81,1.04,2.2,0.07
2024-10-14,PLANT_A,North Plant,USA,SKU_123,1081,1000,1.08,0.29,1.84,0.05
2024-10-14,PLANT_B,South Plant,Mexico,SKU_456,1483,1500,0.99,0.24,2.25,0.06
2024-10-15,PLANT_A,North Plant,USA,SKU_123,830,1000,0.83,0.56,2.3,0.02
2024-10-15,PLANT_B,South Plant,Mexico,SKU_456,1780,1500,1.19,2.85,2.07,0.06
2024-10-16,PLANT_A,North Plant,USA,SKU_123,1114,1000,1.11,5.2,2.81,0.01
2024-10-16,PLANT_B,South Plant,Mexico,SKU_456,1430,1500,0.95,4.58,1.69,0.03
2024-10-17,PLANT_A,North Plant,USA,SKU_123,785,1000,0.79,0.04,3.12,0.04
2024-10-17,PLANT_B,South Plant,Mexico,SKU_456,1345,1500,0.9,4.06,2.88,0.08
2024-10-18,PLANT_A,North Plant,USA,SKU_123,1063,1000,1.06,3.85,2.03,0.02
2024-10-18,PLANT_B,South Plant,Mexico,SKU_456,1635,1500,1.09,2.17,2.79,0.04
2024-10-19,PLANT_A,North Plant,USA,SKU_123,774,1000,0.77,2.48,2.55,0.04
2024-10-19,PLANT_B,South Plant,Mexico,SKU_456,1517,1500,1.01,4.97,3.02,0.01
2024-10-20,PLANT_A,North Plant,USA,SKU_123,938,1000,0.94,5.01,3.17,0.03
2024-10-20,PLANT_B,South Plant,Mexico,SKU_456,1507,1500,1.0,2.82,1.73,0.01
2024-10-21,PLANT_A,North Plant,USA,SKU_123,1005,1000,1.0,0.5,3.35,0.05
2024-10-21,PLANT_B,South Plant,Mexico,SKU_456,1405,1500,0.94,5.47,2.13,0.05
2024-10-22,PLANT_A,North Plant,USA,SKU_123,752,1000,0.75,4.6,2.14,0.04
2024-10-22,PLANT_B,South Plant,Mexico,SKU_456,1449,1500,0.97,0.0,1.91,0.02
2024-10-23,PLANT_A,North Plant,USA,SKU_123,775,1000,0.78,1.15,2.46,0.07
2024-10-23,PLANT_B,South Plant,Mexico,SKU_456,1378,1500,0.92,0.47,2.15,0.06
2024-10-24,PLANT_A,North Plant,USA,SKU_123,1055,1000,1.05,2.96,1.48,0.08
2024-10-24,PLANT_B,South Plant,Mexico,SKU_456,1656,1500,1.1,0.91,2.8,0.03
2024-10-25,PLANT_A,North Plant,USA,SKU_123,839,1000,0.84,5.02,1.96,0.04
2024-10-25,PLANT_B,South Plant,Mexico,SKU_456,1756,1500,1.17,3.98,3.05,0.04
2024-10-26,PLANT_A,North Plant,USA,SKU_123,1174,1000,1.17,0.12,1.83,0.04
2024-10-26,PLANT_B,South Plant,Mexico,SKU_456,1561,1500,1.04,3.16,3.35,0.04
2024-10-27,PLANT_A,North Plant,USA,SKU_123,1025,1000,1.02,1.48,3.29,0.07
2024-10-27,PLANT_B,South Plant,Mexico,SKU_456,1618,1500,1.08,3.12,2.82,0.06
2024-10-28,PLANT_A,North Plant,USA,SKU_123,798,1000,0.8,2.99,1.73,0.02
2024-10-28,PLANT_B,South Plant,Mexico,SKU_456,1511,1500,1.01,2.59,2.71,0.02
2024-10-29,PLANT_A,North Plant,USA,SKU_123,1035,1000,1.03,3.82,2.57,0.06
2024-10-29,PLANT_B,South Plant,Mexico,SKU_456,1347,1500,0.9,4.59,2.31,0.04
2024-10-30,PLANT_A,North Plant,USA,SKU_123,817,1000,0.82,0.51,1.59,0.07
2024-10-30,PLANT_B,South Plant,Mexico,SKU_456,1613,1500,1.08,0.76,2.15,0.05
2024-10-31,PLANT_A,North Plant,USA,SKU_123,926,1000,0.93,0.4,1.46,0.03
2024-10-31,PLANT_B,South Plant,Mexico,SKU_456,1732,1500,1.15,2.5,2.91,0.07
2024-11-01,PLANT_A,North Plant,USA,SKU_123,1009,1000,1.01,5.45,3.09,0.01
2024-11-01,PLANT_B,South Plant,Mexico,SKU_456,1333,1500,0.89,3.43,3.31,0.02
2024-11-02,PLANT_A,North Plant,USA,SKU_123,972,1000,0.97,2.89,1.55,0.03
2024-11-02,PLANT_B,South Plant,Mexico,SKU_456,1616,1500,1.08,5.67,1.99,0.04
2024-11-03,PLANT_A,North Plant,USA,SKU_123,993,1000,0.99,4.43,3.22,0.05
2024-11-03,PLANT_B,South Plant,Mexico,SKU_456,1349,1500,0.9,0.76,3.39,0.02
2024-11-04,PLANT_A,North Plant,USA,SKU_123,1024,1000,1.02,4.32,2.98,0.03
2024-11-04,PLANT_B,South Plant,Mexico,SKU_456,1486,1500,0.99,3.71,3.02,0.02
2024-11-05,PLANT_A,North Plant,USA,SKU_123,1061,1000,1.06,4.94,2.49,0.04
2024-11-05,PLANT_B,South Plant,Mexico,SKU_456,1565,1500,1.04,3.49,2.93,0.04
2024-11-06,PLANT_A,North Plant,USA,SKU_123,1128,1000,1.13,0.31,3.21,0.04
2024-11-06,PLANT_B,South Plant,Mexico,SKU_456,1396,1500,0.93,1.45,2.41,0.07
2024-11-07,PLANT_A,North Plant,USA,SKU_123,953,1000,0.95,2.86,3.48,0.06
2024-11-07,PLANT_B,South Plant,Mexico,SKU_456,1304,1500,0.87,3.01,1.89,0.04
2024-11-08,PLANT_A,North Plant,USA,SKU_123,912,1000,0.91,5.53,2.64,0.04
2024-11-08,PLANT_B,South Plant,Mexico,SKU_456,1587,1500,1.06,3.63,2.58,0.04
2024-11-09,PLANT_A,North Plant,USA,SKU_123,1054,1000,1.05,3.25,1.68,0.06
2024-11-09,PLANT_B,South Plant,Mexico,SKU_456,1593,1500,1.06,5.68,2.17,0.02
2024-11-10,PLANT_A,North Plant,USA,SKU_123,930,1000,0.93,2.44,2.2,0.07
2024-11-10,PLANT_B,South Plant,Mexico,SKU_456,1411,1500,0.94,1.02,1.96,0.05
2024-11-11,PLANT_A,North Plant,USA,SKU_123,991,1000,0.99,4.29,3.37,0.07
2024-11-11,PLANT_B,South Plant,Mexico,SKU_456,1890,1500,1.26,1.47,1.68,0.03
2024-11-12,PLANT_A,North Plant,USA,SKU_123,1080,1000,1.08,2.65,1.5,0.05
2024-11-12,PLANT_B,South Plant,Mexico,SKU_456,1496,1500,1.0,2.84,2.69,0.07
2024-11-13,PLANT_A,North Plant,USA,SKU_123,1153,1000,1.15,5.43,1.65,0.05
2024-11-13,PLANT_B,South Plant,Mexico,SKU_456,1243,1500,0.83,0.28,2.8,0.07
2024-11-14,PLANT_A,North Plant,USA,SKU_123,893,1000,0.89,5.49,1.96,0.07
2024-11-14,PLANT_B,South Plant,Mexico,SKU_456,1538,1500,1.03,3.31,1.51,0.01
2024-11-15,PLANT_A,North Plant,USA,SKU_123,805,1000,0.81,1.14,2.81,0.01
2024-11-15,PLANT_B,South Plant,Mexico,SKU_456,1605,1500,1.07,0.48,1.8,0.04
