date,region,customer_segment,sku,order_quantity,revenue,is_promotional,season
2025-04-15,West,Wholesale,SKU_456,2208,110400,0,Spring
2025-04-16,Northeast,Retail,SKU_123,1191,47640,1,Spring
2025-04-16,West,Wholesale,SKU_456,2354,117700,0,Spring
2025-04-17,Northeast,Retail,SKU_123,1340,53600,0,Spring
2025-04-17,West,Wholesale,SKU_456,2464,123200,0,Spring
2025-04-18,Northeast,Retail,SKU_123,1246,49840,1,Spring
2025-04-18,West,Wholesale,SKU_456,4980,249000,1,Spring
2025-04-19,Northeast,Retail,SKU_123,1615,64600,0,Spring
2025-04-19,West,Wholesale,SKU_456,2410,120500,0,Spring
2025-04-20,Northeast,Retail,SKU_123,1825,73000,0,Spring
2025-04-20,West,Wholesale,SKU_456,2459,122950,0,Spring
2025-04-21,Northeast,Retail,SKU_123,922,36880,0,Spring
2025-04-21,West,Wholesale,SKU_456,3565,178250,0,Spring
2025-04-22,Northeast,Retail,SKU_123,2424,96960,1,Spring
2025-04-22,West,Wholesale,SKU_456,1598,79900,1,Spring
2025-04-23,Northeast,Retail,SKU_123,1332,53280,0,Spring
2025-04-23,West,Wholesale,SKU_456,3269,163450,0,Spring
2025-04-24,Northeast,Retail,SKU_123,1956,78240,0,Spring
2025-04-24,West,Wholesale,SKU_456,2928,146400,0,Spring
2025-04-25,Northeast,Retail,SKU_123,2291,91640,1,Spring
2025-04-25,West,Wholesale,SKU_456,1967,98350,0,Spring
2025-04-26,Northeast,Retail,SKU_123,1384,55360,1,Spring
2025-04-26,West,Wholesale,SKU_456,1104,55200,1,Spring
2025-04-27,Northeast,Retail,SKU_123,795,31800,1,Spring
2025-04-27,West,Wholesale,SKU_456,2872,143600,0,Spring
2025-04-28,Northeast,Retail,SKU_123,1014,40560,0,Spring
2025-04-28,West,Wholesale,SKU_456,4386,219300,0,Spring
2025-04-29,Northeast,Retail,SKU_123,1700,68000,0,Spring
2025-04-29,West,Wholesale,SKU_456,3811,190550,0,Spring
2025-04-30,Northeast,Retail,SKU_123,1880,75200,0,Spring
2025-04-30,West,Wholesale,SKU_456,2565,128250,0,Spring
2025-05-01,Northeast,Retail,SKU_123,1568,62720,0,Spring
2025-05-01,West,Wholesale,SKU_456,3127,156350,1,Spring
2025-05-02,Northeast,Retail,SKU_123,504,20160,1,Spring
2025-05-02,West,Wholesale,SKU_456,3167,158350,0,Spring
2025-05-03,Northeast,Retail,SKU_123,1613,64520,0,Spring
2025-05-03,West,Wholesale,SKU_456,2481,124050,1,Spring
2025-05-04,Northeast,Retail,SKU_123,343,13720,0,Spring
2025-05-04,West,Wholesale,SKU_456,2824,141200,0,Spring
2025-05-05,Northeast,Retail,SKU_123,1658,66320,0,Spring
2025-05-05,West,Wholesale,SKU_456,3065,153250,0,Spring
2025-05-06,Northeast,Retail,SKU_123,1626,65040,0,Spring
2025-05-06,West,Wholesale,SKU_456,3123,156150,0,Spring
2025-05-07,Northeast,Retail,SKU_123,1248,49920,0,Spring
2025-05-07,West,Wholesale,SKU_456,2678,133900,0,Spring
2025-05-08,Northeast,Retail,SKU_123,1579,63160,0,Spring
2025-05-08,West,Wholesale,SKU_456,4199,209950,0,Spring
2025-05-09,Northeast,Retail,SKU_123,1592,63680,0,Spring
2025-05-09,West,Wholesale,SKU_456,2395,119750,0,Spring
2025-05-10,Northeast,Retail,SKU_123,375,15000,1,Spring
2025-05-10,West,Wholesale,SKU_456,2253,112650,0,Spring
2025-05-11,Northeast,Retail,SKU_123,1076,43040,0,Spring
2025-05-11,West,Wholesale,SKU_456,2393,119650,1,Spring
2025-05-12,Northeast,Retail,SKU_123,806,32240,0,Spring
2025-05-12,West,Wholesale,SKU_456,2628,131400,1,Spring
2025-05-13,Northeast,Retail,SKU_123,600,24000,0,Spring
2025-05-13,West,Wholesale,SKU_456,4572,228600,1,Spring
2025-05-14,Northeast,Retail,SKU_123,2087,83480,0,Spring
2025-05-14,West,Wholesale,SKU_456,1855,92750,1,Spring
2025-05-15,Northeast,Retail,SKU_123,1810,72400,0,Spring
2025-05-15,West,Wholesale,SKU_456,4261,213050,1,Spring
2025-05-16,Northeast,Retail,SKU_123,2721,108840,1,Spring
2025-05-16,West,Wholesale,SKU_456,2770,138500,0,Spring
2025-05-17,Northeast,Retail,SKU_123,807,32280,0,Spring
2025-05-17,West,Wholesale,SKU_456,2573,128650,1,Spring
2025-05-18,Northeast,Retail,SKU_123,1105,44200,0,Spring
2025-05-18,West,Wholesale,SKU_456,3653,182650,0,Spring
2025-05-19,Northeast,Retail,SKU_123,2261,90440,1,Spring
2025-05-19,West,Wholesale,SKU_456,2529,126450,0,Spring
2025-05-20,Northeast,Retail,SKU_123,1715,68600,1,Spring
2025-05-20,West,Wholesale,SKU_456,2717,135850,1,Spring
2025-05-21,Northeast,Retail,SKU_123,678,27120,0,Spring
2025-05-21,West,Wholesale,SKU_456,1941,97050,1,Spring
2025-05-22,Northeast,Retail,SKU_123,2251,90040,0,Spring
2025-05-22,West,Wholesale,SKU_456,2512,125600,1,Spring
2025-05-23,Northeast,Retail,SKU_123,977,39080,1,Spring
2025-05-23,West,Wholesale,SKU_456,4987,249350,0,Spring
2025-05-24,Northeast,Retail,SKU_123,641,25640,0,Spring
2025-05-24,West,Wholesale,SKU_456,3264,163200,0,Spring
2025-05-25,Northeast,Retail,SKU_123,1811,72440,0,Spring
2025-05-25,West,Wholesale,SKU_456,2816,140800,0,Spring
2025-05-26,Northeast,Retail,SKU_123,1787,71480,1,Spring
2025-05-26,West,Wholesale,SKU_456,2574,128700,0,Spring
2025-05-27,Northeast,Retail,SKU_123,1662,66480,0,Spring
2025-05-27,West,Wholesale,SKU_456,2757,137850,0,Spring
2025-05-28,Northeast,Retail,SKU_123,1940,77600,0,Spring
2025-05-28,West,Wholesale,SKU_456,1457,72850,0,Spring
2025-05-29,Northeast,Retail,SKU_123,1896,75840,0,Spring
2025-05-29,West,Wholesale,SKU_456,2599,129950,0,Spring
2025-05-30,Northeast,Retail,SKU_123,2608,104320,1,Spring
2025-05-30,West,Wholesale,SKU_456,3964,198200,0,Spring
2025-05-31,Northeast,Retail,SKU_123,746,29840,0,Spring
2025-05-31,West,Wholesale,SKU_456,2881,144050,0,Spring
2025-06-01,Northeast,Retail,SKU_123,715,28600,0,Spring
2025-06-01,West,Wholesale,SKU_456,2067,103350,0,Spring
2025-06-02,Northeast,Retail,SKU_123,1139,45560,0,Spring
2025-06-02,West,Wholesale,SKU_456,2681,134050,1,Spring
2025-06-03,Northeast,Retail,SKU_123,608,24320,1,Spring
2025-06-03,West,Wholesale,SKU_456,2357,117850,0,Spring
2025-06-04,Northeast,Retail,SKU_123,1191,47640,0,Spring
2025-06-04,West,Wholesale,SKU_456,3176,158800,0,Spring
2025-06-05,Northeast,Retail,SKU_123,1619,64760,0,Spring
2025-06-05,West,Wholesale,SKU_456,2070,103500,1,Spring
2025-06-06,Northeast,Retail,SKU_123,1308,52320,0,Spring
2025-06-06,West,Wholesale,SKU_456,1179,58950,1,Spring
2025-06-07,Northeast,Retail,SKU_123,2444,97760,0,Spring
2025-06-07,West,Wholesale,SKU_456,3677,183850,0,Spring
2025-06-08,Northeast,Retail,SKU_123,1243,49720,0,Spring
2025-06-08,West,Wholesale,SKU_456,4225,211250,0,Spring
2025-06-09,Northeast,Retail,SKU_123,1705,68200,0,Spring
2025-06-09,West,Wholesale,SKU_456,1733,86650,1,Spring
2025-06-10,Northeast,Retail,SKU_123,744,29760,1,Spring
2025-06-10,West,Wholesale,SKU_456,2366,118300,0,Spring
2025-06-11,Northeast,Retail,SKU_123,2380,95200,0,Spring
2025-06-11,West,Wholesale,SKU_456,3243,162150,0,Spring
2025-06-12,Northeast,Retail,SKU_123,681,27240,0,Spring
2025-06-12,West,Wholesale,SKU_456,3794,189700,0,Spring
2025-06-13,Northeast,Retail,SKU_123,761,30440,0,Spring
2025-06-13,West,Wholesale,SKU_456,2584,129200,0,Spring
2025-06-14,Northeast,Retail,SKU_123,1284,51360,1,Spring
2025-06-14,West,Wholesale,SKU_456,3388,169400,0,Spring
2025-06-15,Northeast,Retail,SKU_123,1236,49440,0,Spring
2025-06-15,West,Wholesale,SKU_456,5452,272600,0,Spring
2025-06-16,Northeast,Retail,SKU_123,1336,53440,1,Spring
2025-06-16,West,Wholesale,SKU_456,2881,144050,0,Spring
2025-06-17,Northeast,Retail,SKU_123,2300,92000,0,Spring
2025-06-17,West,Wholesale,SKU_456,3326,166300,0,Spring
2025-06-18,Northeast,Retail,SKU_123,1971,78840,0,Spring
2025-06-18,West,Wholesale,SKU_456,2578,128900,0,Spring
2025-06-19,Northeast,Retail,SKU_123,872,34880,0,Spring
2025-06-19,West,Wholesale,SKU_456,3021,151050,0,Spring
2025-06-20,Northeast,Retail,SKU_123,2040,81600,0,Spring
2025-06-20,West,Wholesale,SKU_456,3224,161200,0,Spring
2025-06-21,Northeast,Retail,SKU_123,2038,81520,0,Spring
2025-06-21,West,Wholesale,SKU_456,4494,224700,0,Spring
2025-06-22,Northeast,Retail,SKU_123,1411,56440,0,Spring
2025-06-22,West,Wholesale,SKU_456,5242,262100,0,Spring
2025-06-23,Northeast,Retail,SKU_123,2377,95080,1,Spring
2025-06-23,West,Wholesale,SKU_456,2199,109950,0,Spring
2025-06-24,Northeast,Retail,SKU_123,1506,60240,1,Spring
2025-06-24,West,Wholesale,SKU_456,2521,126050,0,Spring
2025-06-25,Northeast,Retail,SKU_123,2020,80800,0,Spring
2025-06-25,West,Wholesale,SKU_456,2395,119750,1,Spring
2025-06-26,Northeast,Retail,SKU_123,1371,54840,1,Spring
2025-06-26,West,Wholesale,SKU_456,3634,181700,0,Spring
2025-06-27,Northeast,Retail,SKU_123,1849,73960,0,Spring
2025-06-27,West,Wholesale,SKU_456,1752,87600,1,Spring
2025-06-28,Northeast,Retail,SKU_123,1650,66000,0,Spring
2025-06-28,West,Wholesale,SKU_456,2299,114950,0,Spring
2025-06-29,Northeast,Retail,SKU_123,929,37160,0,Spring
2025-06-29,West,Wholesale,SKU_456,2585,129250,1,Spring
2025-06-30,Northeast,Retail,SKU_123,746,29840,1,Spring
2025-06-30,West,Wholesale,SKU_456,2149,107450,0,Spring
2025-07-01,Northeast,Retail,SKU_123,1581,63240,0,Summer
2025-07-01,West,Wholesale,SKU_456,2430,121500,0,Summer
2025-07-02,Northeast,Retail,SKU_123,1679,67160,0,Summer
2025-07-02,West,Wholesale,SKU_456,3211,160550,0,Summer
2025-07-03,Northeast,Retail,SKU_123,1286,51440,0,Summer
2025-07-03,West,Wholesale,SKU_456,5043,252150,0,Summer
2025-07-04,Northeast,Retail,SKU_123,1132,45280,0,Summer
2025-07-04,West,Wholesale,SKU_456,2703,135150,0,Summer
2025-07-05,Northeast,Retail,SKU_123,1753,70120,1,Summer
2025-07-05,West,Wholesale,SKU_456,1710,85500,0,Summer
2025-07-06,Northeast,Retail,SKU_123,1438,57520,0,Summer
2025-07-06,West,Wholesale,SKU_456,2883,144150,0,Summer
2025-07-07,Northeast,Retail,SKU_123,1064,42560,0,Summer
2025-07-07,West,Wholesale,SKU_456,4206,210300,1,Summer
2025-07-08,Northeast,Retail,SKU_123,1807,72280,1,Summer
2025-07-08,West,Wholesale,SKU_456,2031,101550,0,Summer
2025-07-09,Northeast,Retail,SKU_123,1190,47600,0,Summer
2025-07-09,West,Wholesale,SKU_456,2725,136250,0,Summer
2025-07-10,Northeast,Retail,SKU_123,1667,66680,1,Summer
2025-07-10,West,Wholesale,SKU_456,3659,182950,1,Summer
2025-07-11,Northeast,Retail,SKU_123,1006,40240,1,Summer
2025-07-11,West,Wholesale,SKU_456,1752,87600,1,Summer
2025-07-12,Northeast,Retail,SKU_123,1157,46280,1,Summer
2025-07-12,West,Wholesale,SKU_456,2839,141950,0,Summer
2025-07-13,Northeast,Retail,SKU_123,1201,48040,1,Summer
2025-07-13,West,Wholesale,SKU_456,3686,184300,1,Summer
2025-07-14,Northeast,Retail,SKU_123,713,28520,1,Summer
2025-07-14,West,Wholesale,SKU_456,4500,225000,1,Summer
2025-07-15,Northeast,Retail,SKU_123,788,31520,1,Summer
2025-07-15,West,Wholesale,SKU_456,1086,54300,0,Summer
2025-07-16,Northeast,Retail,SKU_123,2576,103040,1,Summer
2025-07-16,West,Wholesale,SKU_456,2144,107200,0,Summer
2025-07-17,Northeast,Retail,SKU_123,720,28800,1,Summer
2025-07-17,West,Wholesale,SKU_456,1110,55500,0,Summer
2025-07-18,Northeast,Retail,SKU_123,784,31360,1,Summer
2025-07-18,West,Wholesale,SKU_456,1556,77800,0,Summer
2025-07-19,Northeast,Retail,SKU_123,1708,68320,1,Summer
2025-07-19,West,Wholesale,SKU_456,1974,98700,0,Summer
2025-07-20,Northeast,Retail,SKU_123,1049,41960,0,Summer
2025-07-20,West,Wholesale,SKU_456,2629,131450,0,Summer
2025-07-21,Northeast,Retail,SKU_123,341,13640,1,Summer
2025-07-21,West,Wholesale,SKU_456,2292,114600,1,Summer
2025-07-22,Northeast,Retail,SKU_123,1168,46720,1,Summer
2025-07-22,West,Wholesale,SKU_456,2248,112400,0,Summer
2025-07-23,Northeast,Retail,SKU_123,576,23040,0,Summer
2025-07-23,West,Wholesale,SKU_456,2242,112100,0,Summer
2025-07-24,Northeast,Retail,SKU_123,1440,57600,0,Summer
2025-07-24,West,Wholesale,SKU_456,3476,173800,0,Summer
2025-07-25,Northeast,Retail,SKU_123,1580,63200,0,Summer
2025-07-25,West,Wholesale,SKU_456,1904,95200,0,Summer
2025-07-26,Northeast,Retail,SKU_123,611,24440,0,Summer
2025-07-26,West,Wholesale,SKU_456,1755,87750,1,Summer
2025-07-27,Northeast,Retail,SKU_123,1912,76480,1,Summer
2025-07-27,West,Wholesale,SKU_456,2064,103200,1,Summer
2025-07-28,Northeast,Retail,SKU_123,995,39800,0,Summer
2025-07-28,West,Wholesale,SKU_456,3620,181000,0,Summer
2025-07-29,Northeast,Retail,SKU_123,1612,64480,0,Summer
2025-07-29,West,Wholesale,SKU_456,2070,103500,1,Summer
2025-07-30,Northeast,Retail,SKU_123,1893,75720,0,Summer
2025-07-30,West,Wholesale,SKU_456,2809,140450,1,Summer
2025-07-31,Northeast,Retail,SKU_123,1190,47600,0,Summer
2025-07-31,West,Wholesale,SKU_456,2839,141950,1,Summer
2025-08-01,Northeast,Retail,SKU_123,912,36480,1,Summer
2025-08-01,West,Wholesale,SKU_456,2151,107550,0,Summer
2025-08-02,Northeast,Retail,SKU_123,1493,59720,1,Summer
2025-08-02,West,Wholesale,SKU_456,3027,151350,1,Summer
2025-08-03,Northeast,Retail,SKU_123,1094,43760,0,Summer
2025-08-03,West,Wholesale,SKU_456,1879,93950,0,Summer
2025-08-04,Northeast,Retail,SKU_123,1569,62760,0,Summer
2025-08-04,West,Wholesale,SKU_456,2067,103350,0,Summer
2025-08-05,Northeast,Retail,SKU_123,1261,50440,1,Summer
2025-08-05,West,Wholesale,SKU_456,2370,118500,0,Summer
2025-08-06,Northeast,Retail,SKU_123,1522,60880,0,Summer
2025-08-06,West,Wholesale,SKU_456,2485,124250,0,Summer
2025-08-07,Northeast,Retail,SKU_123,1638,65520,0,Summer
2025-08-07,West,Wholesale,SKU_456,3381,169050,1,Summer
2025-08-08,Northeast,Retail,SKU_123,1103,44120,0,Summer
2025-08-08,West,Wholesale,SKU_456,2442,122100,0,Summer
2025-08-09,Northeast,Retail,SKU_123,1617,64680,0,Summer
2025-08-09,West,Wholesale,SKU_456,2405,120250,0,Summer
2025-08-10,Northeast,Retail,SKU_123,2761,110440,0,Summer
2025-08-10,West,Wholesale,SKU_456,4194,209700,0,Summer
2025-08-11,Northeast,Retail,SKU_123,1317,52680,0,Summer
2025-08-11,West,Wholesale,SKU_456,2535,126750,0,Summer
2025-08-12,Northeast,Retail,SKU_123,641,25640,0,Summer
2025-08-12,West,Wholesale,SKU_456,2399,119950,1,Summer
2025-08-13,Northeast,Retail,SKU_123,1789,71560,1,Summer
2025-08-13,West,Wholesale,SKU_456,2065,103250,0,Summer
2025-08-14,Northeast,Retail,SKU_123,1680,67200,0,Summer
2025-08-14,West,Wholesale,SKU_456,2599,129950,0,Summer
2025-08-15,Northeast,Retail,SKU_123,2563,102520,1,Summer
2025-08-15,West,Wholesale,SKU_456,3519,175950,1,Summer
2025-08-16,Northeast,Retail,SKU_123,976,39040,0,Summer
2025-08-16,West,Wholesale,SKU_456,5089,254450,0,Summer
2025-08-17,Northeast,Retail,SKU_123,1862,74480,0,Summer
2025-08-17,West,Wholesale,SKU_456,2634,131700,0,Summer
2025-08-18,Northeast,Retail,SKU_123,1024,40960,0,Summer
2025-08-18,West,Wholesale,SKU_456,3816,190800,0,Summer
2025-08-19,Northeast,Retail,SKU_123,741,29640,0,Summer
2025-08-19,West,Wholesale,SKU_456,2047,102350,1,Summer
2025-08-20,Northeast,Retail,SKU_123,2327,93080,1,Summer
2025-08-20,West,Wholesale,SKU_456,2173,108650,0,Summer
2025-08-21,Northeast,Retail,SKU_123,2131,85240,0,Summer
2025-08-21,West,Wholesale,SKU_456,4179,208950,0,Summer
2025-08-22,Northeast,Retail,SKU_123,1495,59800,0,Summer
2025-08-22,West,Wholesale,SKU_456,2113,105650,1,Summer
2025-08-23,Northeast,Retail,SKU_123,1336,53440,0,Summer
2025-08-23,West,Wholesale,SKU_456,1680,84000,0,Summer
2025-08-24,Northeast,Retail,SKU_123,368,14720,0,Summer
2025-08-24,West,Wholesale,SKU_456,4945,247250,0,Summer
2025-08-25,Northeast,Retail,SKU_123,1760,70400,1,Summer
2025-08-25,West,Wholesale,SKU_456,2392,119600,0,Summer
2025-08-26,Northeast,Retail,SKU_123,813,32520,0,Summer
2025-08-26,West,Wholesale,SKU_456,2224,111200,1,Summer
2025-08-27,Northeast,Retail,SKU_123,731,29240,0,Summer
2025-08-27,West,Wholesale,SKU_456,2321,116050,0,Summer
2025-08-28,Northeast,Retail,SKU_123,1451,58040,0,Summer
2025-08-28,West,Wholesale,SKU_456,1645,82250,1,Summer
2025-08-29,Northeast,Retail,SKU_123,601,24040,1,Summer
2025-08-29,West,Wholesale,SKU_456,3820,191000,0,Summer
2025-08-30,Northeast,Retail,SKU_123,1896,75840,0,Summer
2025-08-30,West,Wholesale,SKU_456,3306,165300,0,Summer
2025-08-31,Northeast,Retail,SKU_123,667,26680,1,Summer
2025-08-31,West,Wholesale,SKU_456,1322,66100,0,Summer
2025-09-01,Northeast,Retail,SKU_123,523,20920,0,Summer
2025-09-01,West,Wholesale,SKU_456,4815,240750,0,Summer
2025-09-02,Northeast,Retail,SKU_123,2118,84720,1,Summer
2025-09-02,West,Wholesale,SKU_456,2118,105900,0,Summer
2025-09-03,Northeast,Retail,SKU_123,1484,59360,0,Summer
2025-09-03,West,Wholesale,SKU_456,2429,121450,0,Summer
2025-09-04,Northeast,Retail,SKU_123,1246,49840,0,Summer
2025-09-04,West,Wholesale,SKU_456,1975,98750,0,Summer
2025-09-05,Northeast,Retail,SKU_123,1340,53600,0,Summer
2025-09-05,West,Wholesale,SKU_456,2726,136300,1,Summer
2025-09-06,Northeast,Retail,SKU_123,931,37240,0,Summer
2025-09-06,West,Wholesale,SKU_456,2274,113700,1,Summer
2025-09-07,Northeast,Retail,SKU_123,2208,88320,0,Summer
2025-09-07,West,Wholesale,SKU_456,2367,118350,0,Summer
2025-09-08,Northeast,Retail,SKU_123,2122,84880,0,Summer
2025-09-08,West,Wholesale,SKU_456,2470,123500,0,Summer
2025-09-09,Northeast,Retail,SKU_123,1035,41400,1,Summer
2025-09-09,West,Wholesale,SKU_456,3229,161450,0,Summer
2025-09-10,Northeast,Retail,SKU_123,971,38840,0,Summer
2025-09-10,West,Wholesale,SKU_456,1828,91400,0,Summer
2025-09-11,Northeast,Retail,SKU_123,1781,71240,0,Summer
2025-09-11,West,Wholesale,SKU_456,3239,161950,0,Summer
2025-09-12,Northeast,Retail,SKU_123,1095,43800,1,Summer
2025-09-12,West,Wholesale,SKU_456,4105,205250,0,Summer
2025-09-13,Northeast,Retail,SKU_123,2102,84080,0,Summer
2025-09-13,West,Wholesale,SKU_456,2685,134250,0,Summer
2025-09-14,Northeast,Retail,SKU_123,1781,71240,1,Summer
2025-09-14,West,Wholesale,SKU_456,1675,83750,1,Summer
2025-09-15,Northeast,Retail,SKU_123,1606,64240,0,Summer
2025-09-15,West,Wholesale,SKU_456,5422,271100,0,Summer
2025-09-16,Northeast,Retail,SKU_123,1061,42440,1,Summer
2025-09-16,West,Wholesale,SKU_456,3149,157450,0,Summer
2025-09-17,Northeast,Retail,SKU_123,1673,66920,0,Summer
2025-09-17,West,Wholesale,SKU_456,2774,138700,1,Summer
2025-09-18,Northeast,Retail,SKU_123,1,40,0,Summer
2025-09-18,West,Wholesale,SKU_456,2449,122450,0,Summer
2025-09-19,Northeast,Retail,SKU_123,2162,86480,0,Summer
2025-09-19,West,Wholesale,SKU_456,2765,138250,1,Summer
2025-09-20,Northeast,Retail,SKU_123,2052,82080,1,Summer
2025-09-20,West,Wholesale,SKU_456,4420,221000,1,Summer
2025-09-21,Northeast,Retail,SKU_123,1106,44240,1,Summer
2025-09-21,West,Wholesale,SKU_456,2524,126200,0,Summer
2025-09-22,Northeast,Retail,SKU_123,2280,91200,0,Summer
2025-09-22,West,Wholesale,SKU_456,1613,80650,0,Summer
2025-09-23,Northeast,Retail,SKU_123,627,25080,0,Summer
2025-09-23,West,Wholesale,SKU_456,5650,282500,0,Summer
2025-09-24,Northeast,Retail,SKU_123,977,39080,1,Summer
2025-09-24,West,Wholesale,SKU_456,2419,120950,0,Summer
2025-09-25,Northeast,Retail,SKU_123,1150,46000,1,Summer
2025-09-25,West,Wholesale,SKU_456,4212,210600,0,Summer
2025-09-26,Northeast,Retail,SKU_123,1197,47880,1,Summer
2025-09-26,West,Wholesale,SKU_456,5008,250400,0,Summer
2025-09-27,Northeast,Retail,SKU_123,1057,42280,0,Summer
2025-09-27,West,Wholesale,SKU_456,4096,204800,0,Summer
2025-09-28,Northeast,Retail,SKU_123,1290,51600,0,Summer
2025-09-28,West,Wholesale,SKU_456,2573,128650,0,Summer
2025-09-29,Northeast,Retail,SKU_123,1290,51600,0,Summer
2025-09-29,West,Wholesale,SKU_456,4250,212500,1,Summer
2025-09-30,Northeast,Retail,SKU_123,954,38160,0,Summer
2025-09-30,West,Wholesale,SKU_456,4268,213400,0,Summer
2025-10-01,Northeast,Retail,SKU_123,945,37800,0,Fall
2025-10-01,West,Wholesale,SKU_456,1365,68250,0,Fall
2025-10-02,Northeast,Retail,SKU_123,851,34040,1,Fall
2025-10-02,West,Wholesale,SKU_456,2764,138200,1,Fall
2025-10-03,Northeast,Retail,SKU_123,2598,103920,0,Fall
2025-10-03,West,Wholesale,SKU_456,2482,124100,0,Fall
2025-10-04,Northeast,Retail,SKU_123,1970,78800,0,Fall
2025-10-04,West,Wholesale,SKU_456,3592,179600,1,Fall
2025-10-05,Northeast,Retail,SKU_123,1106,44240,1,Fall
2025-10-05,West,Wholesale,SKU_456,2282,114100,0,Fall
2025-10-06,Northeast,Retail,SKU_123,1841,73640,0,Fall
2025-10-06,West,Wholesale,SKU_456,2691,134550,0,Fall
2025-10-07,Northeast,Retail,SKU_123,2406,96240,0,Fall
2025-10-07,West,Wholesale,SKU_456,3840,192000,0,Fall
2025-10-08,Northeast,Retail,SKU_123,908,36320,0,Fall
2025-10-08,West,Wholesale,SKU_456,3470,173500,1,Fall
2025-10-09,Northeast,Retail,SKU_123,448,17920,0,Fall
2025-10-09,West,Wholesale,SKU_456,2838,141900,1,Fall
2025-10-10,Northeast,Retail,SKU_123,1427,57080,0,Fall
2025-10-10,West,Wholesale,SKU_456,2848,142400,1,Fall
2025-10-11,Northeast,Retail,SKU_123,943,37720,0,Fall
2025-10-11,West,Wholesale,SKU_456,4829,241450,0,Fall
2025-10-12,Northeast,Retail,SKU_123,2610,104400,0,Fall
2025-10-12,West,Wholesale,SKU_456,3339,166950,0,Fall
2025-10-13,Northeast,Retail,SKU_123,1618,64720,1,Fall
2025-10-13,West,Wholesale,SKU_456,4241,212050,0,Fall
2025-10-14,Northeast,Retail,SKU_123,1932,77280,1,Fall
2025-10-14,West,Wholesale,SKU_456,1496,74800,0,Fall
2025-10-15,Northeast,Retail,SKU_123,1514,60560,0,Fall
2025-10-15,West,Wholesale,SKU_456,4619,230950,0,Fall
2025-10-16,Northeast,Retail,SKU_123,2456,98240,0,Fall
2025-10-16,West,Wholesale,SKU_456,2813,140650,0,Fall
2025-10-17,Northeast,Retail,SKU_123,1771,70840,0,Fall
2025-10-17,West,Wholesale,SKU_456,2912,145600,0,Fall
2025-10-18,Northeast,Retail,SKU_123,1577,63080,0,Fall
2025-10-18,West,Wholesale,SKU_456,3642,182100,0,Fall
2025-10-19,Northeast,Retail,SKU_123,1905,76200,0,Fall
2025-10-19,West,Wholesale,SKU_456,2409,120450,0,Fall
2025-10-20,Northeast,Retail,SKU_123,1823,72920,0,Fall
2025-10-20,West,Wholesale,SKU_456,4285,214250,1,Fall
2025-10-21,Northeast,Retail,SKU_123,1584,63360,0,Fall
2025-10-21,West,Wholesale,SKU_456,6202,310100,1,Fall
2025-10-22,Northeast,Retail,SKU_123,1136,45440,1,Fall
2025-10-22,West,Wholesale,SKU_456,2391,119550,1,Fall
2025-10-23,Northeast,Retail,SKU_123,1109,44360,1,Fall
2025-10-23,West,Wholesale,SKU_456,3589,179450,0,Fall
2025-10-24,Northeast,Retail,SKU_123,1885,75400,0,Fall
2025-10-24,West,Wholesale,SKU_456,4808,240400,0,Fall
2025-10-25,Northeast,Retail,SKU_123,826,33040,0,Fall
2025-10-25,West,Wholesale,SKU_456,4364,218200,0,Fall
2025-10-26,Northeast,Retail,SKU_123,1218,48720,0,Fall
2025-10-26,West,Wholesale,SKU_456,3593,179650,0,Fall
2025-10-27,Northeast,Retail,SKU_123,166,6640,0,Fall
2025-10-27,West,Wholesale,SKU_456,3848,192400,1,Fall
2025-10-28,Northeast,Retail,SKU_123,1879,75160,1,Fall
2025-10-28,West,Wholesale,SKU_456,1682,84100,0,Fall
2025-10-29,Northeast,Retail,SKU_123,1038,41520,0,Fall
2025-10-29,West,Wholesale,SKU_456,3490,174500,0,Fall
2025-10-30,Northeast,Retail,SKU_123,148,5920,0,Fall
2025-10-30,West,Wholesale,SKU_456,2302,115100,0,Fall
2025-10-31,Northeast,Retail,SKU_123,1211,48440,0,Fall
2025-10-31,West,Wholesale,SKU_456,2891,144550,1,Fall
2025-11-01,Northeast,Retail,SKU_123,1,40,0,Fall
2025-11-01,West,Wholesale,SKU_456,4558,227900,1,Fall
2025-11-02,Northeast,Retail,SKU_123,1513,60520,0,Fall
2025-11-02,West,Wholesale,SKU_456,2360,118000,1,Fall
2025-11-03,Northeast,Retail,SKU_123,1229,49160,0,Fall
2025-11-03,West,Wholesale,SKU_456,2766,138300,1,Fall
2025-11-04,Northeast,Retail,SKU_123,1285,51400,0,Fall
2025-11-04,West,Wholesale,SKU_456,2626,131300,0,Fall
2025-11-05,Northeast,Retail,SKU_123,1671,66840,1,Fall
2025-11-05,West,Wholesale,SKU_456,2471,123550,1,Fall
2025-11-06,Northeast,Retail,SKU_123,1141,45640,0,Fall
2025-11-06,West,Wholesale,SKU_456,2257,112850,0,Fall
2025-11-07,Northeast,Retail,SKU_123,2270,90800,1,Fall
2025-11-07,West,Wholesale,SKU_456,3087,154350,0,Fall
2025-11-08,Northeast,Retail,SKU_123,1626,65040,1,Fall
2025-11-08,West,Wholesale,SKU_456,2542,127100,0,Fall
2025-11-09,Northeast,Retail,SKU_123,1584,63360,0,Fall
2025-11-09,West,Wholesale,SKU_456,1804,90200,0,Fall
2025-11-10,Northeast,Retail,SKU_123,1765,70600,0,Fall
